2026-02-01 22:03:24.268 [INFO] [EVT] Session Started
2026-02-01 22:03:24.268 [INFO] [EVT] Client Connected: ('127.0.0.1', 59106)
2026-02-01 22:03:24.268 [WARN] [CMD] Unknown(0x12)        | CDB: 12 00 00 00 24 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:21.657 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:21.850 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:21.851 [WARN] [RES] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:21.892 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: [Empty] -> Status=0
2026-02-01 22:04:21.893 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:22.087 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:22.088 [WARN] [RES] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:22.129 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: [Empty] -> Status=0
2026-02-01 22:04:22.130 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:22.324 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:22.325 [WARN] [RES] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:22.366 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: [Empty] -> Status=0
2026-02-01 22:04:22.367 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:22.561 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:22.562 [WARN] [RES] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:22.603 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: [Empty] -> Status=0
2026-02-01 22:04:22.604 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:22.798 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:22.799 [WARN] [RES] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:22.840 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: [Empty] -> Status=0
2026-02-01 22:04:22.841 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.034 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.035 [WARN] [RES] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.076 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.077 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.270 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.271 [WARN] [RES] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.312 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.313 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.506 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.507 [WARN] [RES] Unknown(0xDE)        | CDB: DE 08 00 00 18 00    | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.548 [WARN] [CMD] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.549 [WARN] [RES] Unknown(0xFA)        | CDB: FA 00 00 00 00 00 00 00 06 00 | DATA: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.743 [WARN] [CMD] Unknown(0xDE)        | CDB: DE 09 00 00 18 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.744 [WARN] [RES] Unknown(0xDE)        | CDB: DE 09 00 00 18 00    | DATA: 47 02 08 00 00 00 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.787 [WARN] [CMD] Unknown(0x12)        | CDB: 12 00 00 00 24 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.788 [WARN] [RES] Unknown(0x12)        | CDB: 12 00 00 00 24 00    | DATA: 03 00 00 00 1F 00 00 00 4A 45 4F 4C 20 20 20 20 ... -> Status=1
2026-02-01 22:04:23.881 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.884 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 01 00 00 00 01 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:23.966 [LOG ] [CMD] GetALS               | CDB: C4 03 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:23.967 [LOG ] [RES] GetALS               | CDB: C4 03 00 00 04 00    | DATA: 00 00 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.072 [LOG ] [CMD] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.073 [LOG ] [RES] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: 00 82 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.155 [LOG ] [CMD] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.156 [LOG ] [RES] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: 00 82 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.241 [LOG ] [CMD] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.242 [LOG ] [RES] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: 00 82 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.359 [LOG ] [CMD] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.360 [LOG ] [RES] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: 00 82 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.444 [LOG ] [CMD] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.445 [LOG ] [RES] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: 00 82 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.529 [LOG ] [CMD] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.530 [LOG ] [RES] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: 00 82 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.612 [WARN] [CMD] ReadLens_Generic     | CDB: C8 80 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.613 [WARN] [RES] ReadLens_Generic     | CDB: C8 80 00 00 04 00    | DATA: 00 80 07 02 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.695 [LOG ] [CMD] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.696 [LOG ] [RES] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: 00 82 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.780 [LOG ] [CMD] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.781 [LOG ] [RES] GetIMS               | CDB: C8 82 00 00 04 00    | DATA: 00 82 00 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.866 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.869 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:24.952 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:24.955 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.038 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.042 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.127 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.130 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.215 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.218 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.301 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.304 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.388 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.391 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.475 [WARN] [CMD] ReadLens_Generic     | CDB: C8 70 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.476 [WARN] [RES] ReadLens_Generic     | CDB: C8 70 00 00 04 00    | DATA: 00 70 08 00 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.559 [LOG ] [CMD] GetOLCrs             | CDB: C8 32 00 00 04 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.560 [LOG ] [RES] GetOLCrs             | CDB: C8 32 00 00 04 00    | DATA: 00 32 09 7E 04 00 40 B7 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.644 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.647 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.730 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.734 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.819 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.822 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.906 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.909 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:25.992 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:25.996 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.080 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.083 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.167 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.170 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.254 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.257 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.342 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.345 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.430 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.433 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.516 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.520 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.604 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.607 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.692 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.695 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.779 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.782 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.866 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.869 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:26.952 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:26.956 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.039 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.043 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.127 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.130 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.211 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.214 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.297 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.301 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.385 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.388 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.471 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.474 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.558 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.562 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.645 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.649 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.733 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.736 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.820 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.823 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.907 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.910 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:27.995 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:27.998 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.082 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.085 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.169 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.172 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.255 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.259 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.344 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.347 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.431 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.434 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.519 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.522 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.605 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.608 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.692 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.695 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.778 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.782 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.866 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.869 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:28.953 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:28.956 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:29.039 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:29.043 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:29.127 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:29.130 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:04:29.214 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:04:29.218 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 ... -> Status=1
